,NUTS_ID,NUTS_NAME,NAME_LATN,GDP_VALUE,geometry,centroid_lon,centroid_lat,LISA_VALUE,LISA_sig,LISA_p_values,LISA_quadrant
213,NO0A,Vestlandet,Vestlandet,38457.142857142855,"MULTIPOLYGON (((4258515.325999999 4480648.690099999, 4264598.8715 4451798.1905000005, 4284101.641100001 4452396.9362, 4291788.906400001 4443386.1779, 4289314.7436999995 4416460.4069, 4271342.872300001 4401384.2169, 4278752.0821 4380797.073899999, 4272247.402899999 4363747.4504, 4230092.615 4360855.7608, 4215751.078199999 4344438.663899999, 4202200.102700001 4343559.1393, 4193599.5051000006 4333454.244999999, 4185710.2448999994 4333641.316400001, 4181613.7487000003 4325542.8125, 4190059.1711999997 4295445.1581, 4207617.5748 4293742.1346, 4212557.1175 4274672.1742, 4228966.9958999995 4268607.7774, 4229825.8517 4262478.339299999, 4222996.840399999 4258606.834799999, 4224413.055400001 4248302.2228999995, 4220729.485400001 4243305.5316, 4217247.2458 4232795.3081, 4226322.204700001 4220417.267200001, 4224524.4120000005 4210443.6072, 4213186.4153 4201251.521600001, 4202773.524599999 4202034.089199999, 4194050.2865999993 4185339.3389, 4182308.8287000004 4177474.1821999997, 4189991.6678 4172216.5386999995, 4195153.9597 4157803.5131, 4191668.0292000007 4135791.6611, 4180913.9825 4113402.2218999993, 4161992.7064999994 4092022.8234, 4157564.2249 4079140.923699999, 4163717.5485999994 4066647.5328, 4151247.8560000006 4056987.3527000006, 4150216.337099999 4045405.2222000007, 4142445.056500001 4035328.5154999997, 4140719.0961000007 4016844.710999999, 4145702.0655000005 4012784.2441000007, 4123492.4428000003 3981191.9251000006, 4120249.3165000007 3956120.6949000005, 4121316.1624 3926013.053200001, 4111864.4394000005 3915147.7860000003, 4070447.8124 3945901.2470999993, 4061783.5560999997 3965696.004899999, 4069252.244999999 3999330.2061, 4079752.0622000005 4012165.3861999996, 4080379.850400001 3999320.591499999, 4085967.8639 3996287.020300001, 4090324.6511000004 4025138.806399999, 4097786.7513999995 4029896.760500001, 4087842.2425999995 4043463.4849999994, 4083883.9152000006 4034460.8279999997, 4069950.541200001 4029019.1697000004, 4061125.6393 4018507.404100001, 4055082.6928000003 4022097.2086999994, 4046712.1729000006 4015713.1811999995, 4048031.0494 4038975.6018000003, 4054429.127699999 4051090.476500001, 4055146.289000001 4063255.1931999996, 4068062.4155 4075910.523, 4067095.4154000003 4060713.182499999, 4063300.780200001 4052388.887, 4069013.9713000003 4058444.3966000006, 4072365.3335999995 4069873.0286999997, 4084872.007099999 4067484.4718999993, 4080277.9464999996 4086743.4733000007, 4100317.6235000007 4112590.0577000007, 4101845.040100001 4125995.3077000007, 4079965.0175 4104642.5363, 4063077.067399999 4079751.989499999, 4051548.091 4070102.513800001, 4047714.6711 4073154.8846000005, 4048412.8271999992 4097217.6075999998, 4080950.6170000006 4121991.8597999997, 4076348.752699999 4130713.9191999994, 4066084.701199999 4127366.3138999995, 4057581.9842000008 4132318.0731000006, 4053349.7497000005 4114767.0833, 4044066.4694 4130227.2979000006, 4038609.2804000005 4164969.739, 4044232 4169704.7180000003, 4041933.3529000003 4192495.76, 4056146.6821 4202392.711300001, 4049039.567 4214389.944, 4062968.4409999996 4229671.2194, 4049117.1795000006 4243114.417300001, 4052080.521299999 4260529.611400001, 4061108.5724 4281905.5646, 4056962.6183 4318648.068, 4070955.6549999993 4339852.448100001, 4084209.7925000004 4331678.809800001, 4082010.278999999 4349242.9285, 4087591.0889 4355801.559599999, 4089606.036800001 4371245.7826000005, 4131110.4618999995 4365408.1008, 4131311.596999999 4371282.1768, 4121658.7709 4378913.630000001, 4127222.5229 4395679.4142, 4149146.797700001 4397977.418099999, 4166767.3564999998 4427584.982000001, 4196832.4147 4443999.094699999, 4226136.630799999 4442223.4661, 4224756.977 4458712.550799999, 4253194.052200001 4477150.235400001, 4258515.325999999 4480648.690099999)), ((4230283.872300001 4470587.534499999, 4223071.3642 4465541.203, 4211465.77 4471645.5502, 4210646.250700001 4478225.9669, 4210842.173699999 4484451.629799999, 4220170.1095 4487974.694700001, 4226381.2961 4486683.4175, 4231519.0174 4477633.987199999, 4230283.872300001 4470587.534499999)), ((4146941.3132000007 4417465.155099999, 4145181.2749000005 4412261.559, 4139730.7884 4413250.7305, 4138907.0266999993 4415673.587200001, 4140500.4515000004 4418529.0791, 4146028.1131999996 4420817.010299999, 4146941.3132000007 4417465.155099999)), ((4087138.6898999996 4025714.9027999993, 4083913.2710999995 4019077.0666000005, 4078880.2862 4020345.4968, 4080801.0647 4029475.6766, 4087138.6898999996 4025714.9027999993)), ((4050973.2983999997 4301155.4979, 4049134.1412000004 4288747.7859000005, 4045395.9606 4291801.850400001, 4046525.2764 4301448.3145, 4050973.2983999997 4301155.4979)), ((4040932.8597 4228621.0886, 4038709.1613999996 4224520.632999999, 4034070.7808 4227495.0769, 4027136.3477999996 4217422.365, 4024734.2399000004 4223549.419199999, 4026944.8652999997 4230272.012700001, 4035343.3649000004 4232351.0809, 4040958.2380999997 4236368.337200001, 4040932.8597 4228621.0886)), ((4030772.2554 4034472.6108, 4028767.6827000007 4025672.6424000002, 4024955.9838999994 4026341.1549999993, 4023082.9581000004 4035343.916200001, 4030772.2554 4034472.6108)))",4141415.098274985,4225791.384230069,1.1921410731413398,Significant,0.021,1
214,PL21,Małopolskie,Małopolskie,14747.826086956522,"POLYGON ((5080508.3136 3065872.6415999997, 5089303.5375 3076415.6544000003, 5115170.2829 3087891.115599999, 5118635.1119 3045488.9082999993, 5130015.9154 3032463.0824999996, 5132115.8138999995 3029218.397399999, 5127204.3091 3024500.6137000006, 5135093.7357 3016662.6350999996, 5144084.4395 2988537.182600001, 5124653.614600001 2983613.4823000003, 5113089.079399999 2970105.7928, 5088278.376800001 2978299.3541, 5085356.475400001 2974176.5219, 5074314.2852 2974833.6470999997, 5057941.907500001 2963557.7283999994, 5053038.0897 2948601.2980000004, 5038951.0986 2947340.4475, 5031565.558499999 2948045.7782000005, 5028962.2159 2966588.467, 5019683.154200001 2967925.1756999996, 5003133.9341 2988592.054199999, 4997115.4695999995 3005944.430400001, 4971687.6469 3023075.2787999995, 4980654.0923999995 3044128.498299999, 4987530.6172 3049579.5617999993, 4988480.5035999995 3063667.6379000004, 4995127.930199999 3074647.7217999995, 5018055.070699999 3082734.8215999994, 5021085.6899 3086494.7898999993, 5024412.8838 3091535.7601999994, 5042179.4418 3092434.2323000003, 5047628.4946 3090179.3122000005, 5054695.324100001 3070973.3336999994, 5062096.198100001 3061628.7874999996, 5080508.3136 3065872.6415999997))",5057271.113607398,3023255.2776764384,0.7449472428204748,Significant,0.002,3
215,PL22,Śląskie,Śląskie,17239.130434782608,"POLYGON ((4967352.926100001 3143773.6854999997, 4974469.314099999 3143255.3137, 4986056.284 3131000.9442999996, 5004869.150699999 3129485.9338000007, 5008256.7107 3122484.4121000003, 5004494.466600001 3114059.7521, 5013454.604900001 3110192.8168, 5016657.122300001 3097507.9903999995, 5024412.8838 3091535.7601999994, 5021085.6899 3086494.7898999993, 5018055.070699999 3082734.8215999994, 4995127.930199999 3074647.7217999995, 4988480.5035999995 3063667.6379000004, 4987530.6172 3049579.5617999993, 4980654.0923999995 3044128.498299999, 4971687.6469 3023075.2787999995, 4997115.4695999995 3005944.430400001, 5003133.9341 2988592.054199999, 4984043.384400001 2964241.099300001, 4972067.938200001 2961796.4891999997, 4966713.063999999 2971428.8024000004, 4960290.233100001 2972378.4113999996, 4954862.4827 2987595.3298000004, 4940342.5604 2996132.5132, 4935450.206499999 3013499.7408000007, 4917489.4924 3013445.002699999, 4895030.487 3026304.2892000005, 4895474.7478 3038547.4979999997, 4920500.514699999 3049702.5117000006, 4914856.3136 3073149.9375, 4919596.888499999 3082284.1011999995, 4929464.558 3084498.195699999, 4919947.048 3098883.7885, 4926116.7974 3118142.6460999995, 4927441.4178 3141101.5847999994, 4944071.7644 3146570.1129, 4962988.679500001 3139301.1681999993, 4967352.926100001 3143773.6854999997))",4959817.427777003,3062991.6939089564,0.463787265468124,Significant,0.004,3
216,PL41,Wielkopolskie,Wielkopolskie,17634.782608695652,"POLYGON ((4823754.297499999 3318046.9833000004, 4840704.1241 3306894.3093, 4850330.6055 3309565.0122999996, 4875605.416099999 3296760.1296999995, 4887969.366699999 3302500.8588999994, 4915962.3443 3284620.5777000003, 4935890.8847 3285311.678200001, 4938310.4144 3274137.9288999997, 4924698.122400001 3253777.3490999993, 4918452.324100001 3251197.5108000003, 4921268.387599999 3236315.3993999995, 4918185.075099999 3227781.3556999993, 4903249.142899999 3227301.2530000005, 4898598.182 3205074.542300001, 4900459.412599999 3183136.9795999993, 4883915.4725 3168339.536800001, 4890580.1066 3149792.3606000002, 4875772.7820999995 3141021.2622999996, 4864736.108100001 3149378.4788000006, 4856832.6197 3168967.4658000004, 4844159.8234 3175393.489, 4842132.337300001 3190740.8937999997, 4822425.5953 3195224.9541999996, 4814968.5857 3187298.2172, 4793618.3748 3184529.8509, 4776984.0767 3203141.7216999996, 4763099.843800001 3205525.5647, 4757115.9245 3214859.4996000007, 4745340.5812 3215782.8698999994, 4722200.629899999 3237960.6192000005, 4721762.516100001 3258512.043299999, 4720262.1129 3276778.989, 4712464.148 3299087.3483000007, 4722012.3168 3310414.1619000006, 4720426.797900001 3342288.0327000003, 4737756.0363 3343305.1264999993, 4757163.216499999 3363349.244000001, 4764179.214299999 3375043.4054000005, 4752397.716600001 3384515.0930000003, 4751191.506200001 3391185.9821000006, 4762504.6263999995 3397331.2902000006, 4768361.625600001 3410845.8353000004, 4775949.1953 3415916.7786999997, 4783748.893200001 3402819.601, 4810611.8617 3400891.4113, 4805014.182600001 3388087.4683, 4816362.7530000005 3376464.5408999994, 4810830.0634 3368501.6855999995, 4812030.315300001 3345786.0153, 4825617.4496 3335008.7698, 4823754.297499999 3318046.9833000004))",4814098.957340836,3271032.9989754357,0.39001440833169265,Significant,0.008,3
217,PL42,Zachodniopomorskie,Zachodniopomorskie,14160.869565217392,"POLYGON ((4765919.850400001 3451844.6153999995, 4779151.2842999995 3444086.980900001, 4773596.9070999995 3437660.005999999, 4775949.1953 3415916.7786999997, 4768361.625600001 3410845.8353000004, 4762504.6263999995 3397331.2902000006, 4751191.506200001 3391185.9821000006, 4752397.716600001 3384515.0930000003, 4764179.214299999 3375043.4054000005, 4757163.216499999 3363349.244000001, 4737756.0363 3343305.1264999993, 4720426.797900001 3342288.0327000003, 4719649.6548 3348532.384400001, 4714530.182499999 3349547.1911999993, 4706497.303099999 3336613.1677, 4689798.498500001 3334515.3476, 4667025.488299999 3316640.3181, 4651404.851600001 3317938.7804000005, 4643215.848099999 3295578.3818999995, 4629911.4213 3289187.701199999, 4620842.0239 3294804.2860000003, 4600785.7205 3311343.6555000003, 4600578.1602 3317654.933700001, 4599281.9924 3324914.319700001, 4611912.1713 3337040.4630999994, 4613355.8654 3352510.4652999993, 4616500.8036 3359286.4309, 4614776.206 3366892.3253000006, 4602819.335200001 3407330.7161, 4618343.0383 3407456.1416999996, 4622303.1339 3422033.4921000004, 4614611.260299999 3425556.3111000005, 4598247.205800001 3423091.3741999995, 4598024.352 3425758.6513, 4598483.263599999 3432717.9909000006, 4609055.177999999 3432259.1799, 4625160.384199999 3442025.8828, 4632083.3924 3436207.3839999996, 4638428.625399999 3448260.281199999, 4672679.301000001 3463343.8610999994, 4718462.899499999 3480576.4897000007, 4740839.9869 3509168.043400001, 4753691.1339 3515984.9076000005, 4764624.8048 3498772.1887, 4766186.030200001 3483990.4845000003, 4760172.926200001 3475489.4229000006, 4765919.850400001 3451844.6153999995))",4688221.25325799,3399769.211702792,0.36885529182609866,Non-Significant,0.159,3
218,PL43,Lubuskie,Lubuskie,13865.217391304348,"POLYGON ((4720426.797900001 3342288.0327000003, 4722012.3168 3310414.1619000006, 4712464.148 3299087.3483000007, 4720262.1129 3276778.989, 4721762.516100001 3258512.043299999, 4722200.629899999 3237960.6192000005, 4745340.5812 3215782.8698999994, 4757115.9245 3214859.4996000007, 4763099.843800001 3205525.5647, 4754443.9551 3193095.7435999997, 4735909.4944 3201870.4156, 4727255.792099999 3194534.4827999994, 4717166.6503 3171818.4795999993, 4710232.9915 3166709.9641999993, 4696175.3575 3170723.101, 4690458.926000001 3159669.9492000006, 4680043.785700001 3161508.1382999998, 4667129.407400001 3151023.3308000006, 4663509.013800001 3162065.2311000004, 4651639.5701 3167292.4750999995, 4648590.561000001 3174085.7885, 4648733.719699999 3183370.4607999995, 4638869.7159 3200743.5361, 4644664.8412999995 3220609.5798000004, 4646802.7424 3228426.8564999998, 4641594.9866 3245783.1161, 4634821.9384 3250189.340500001, 4629435.833000001 3263563.6764, 4635010.5798 3278092.2693000007, 4629911.4213 3289187.701199999, 4643215.848099999 3295578.3818999995, 4651404.851600001 3317938.7804000005, 4667025.488299999 3316640.3181, 4689798.498500001 3334515.3476, 4706497.303099999 3336613.1677, 4714530.182499999 3349547.1911999993, 4719649.6548 3348532.384400001, 4720426.797900001 3342288.0327000003))",4685847.813955735,3244600.068522142,0.3716488919893211,Non-Significant,0.257,3
219,PL51,Dolnośląskie,Dolnośląskie,18004.347826086956,"POLYGON ((4793618.3748 3184529.8509, 4814968.5857 3187298.2172, 4822425.5953 3195224.9541999996, 4842132.337300001 3190740.8937999997, 4844159.8234 3175393.489, 4856832.6197 3168967.4658000004, 4864736.108100001 3149378.4788000006, 4851036.779200001 3144713.283, 4831441.4606 3083301.4507999998, 4827217.912599999 3080535.9580000006, 4821056.3116 3065901.5308999997, 4810829.4825 3060614.4891999997, 4809806.414799999 3055687.5149000008, 4818903.0699000005 3041153.6762000006, 4810262.3573 3032463.4832000006, 4800488.5462 3022394.992900001, 4790698.883300001 3024479.4278999995, 4764913.3478999995 3057029.1381, 4773172.936899999 3067654.2086999994, 4772869.3159 3074352.8122000005, 4752267.583900001 3079151.3924000002, 4748374.1777 3075268.5801999997, 4729795.896299999 3086283.8073999994, 4710986.851 3088955.8484000005, 4699674.585200001 3090600.081700001, 4688815.861 3110102.3122000005, 4675968.347999999 3112216.628799999, 4671009.426100001 3097095.2183, 4660255.7794 3095529.1428999994, 4670453.499500001 3125994.3280999996, 4671179.791300001 3141463.8574, 4667129.407400001 3151023.3308000006, 4680043.785700001 3161508.1382999998, 4690458.926000001 3159669.9492000006, 4696175.3575 3170723.101, 4710232.9915 3166709.9641999993, 4717166.6503 3171818.4795999993, 4727255.792099999 3194534.4827999994, 4735909.4944 3201870.4156, 4754443.9551 3193095.7435999997, 4763099.843800001 3205525.5647, 4776984.0767 3203141.7216999996, 4793618.3748 3184529.8509))",4769425.416316694,3127961.8166551245,0.22106334802599675,Non-Significant,0.087,3
220,PL52,Opolskie,Opolskie,13304.347826086956,"POLYGON ((4864736.108100001 3149378.4788000006, 4875772.7820999995 3141021.2622999996, 4890580.1066 3149792.3606000002, 4927441.4178 3141101.5847999994, 4926116.7974 3118142.6460999995, 4919947.048 3098883.7885, 4929464.558 3084498.195699999, 4919596.888499999 3082284.1011999995, 4914856.3136 3073149.9375, 4920500.514699999 3049702.5117000006, 4895474.7478 3038547.4979999997, 4895030.487 3026304.2892000005, 4882444.991900001 3016380.1569999997, 4866907.760299999 3031630.456599999, 4872009.738600001 3040242.4562999997, 4870767.4691 3048273.7634999994, 4849853.547 3042644.7591999993, 4810829.4825 3060614.4891999997, 4821056.3116 3065901.5308999997, 4827217.912599999 3080535.9580000006, 4831441.4606 3083301.4507999998, 4851036.779200001 3144713.283, 4864736.108100001 3149378.4788000006))",4878381.956565297,3089693.366168216,0.683288585459116,Significant,0.011,3
221,PL61,Kujawsko-pomorskie,Kujawsko-pomorskie,13669.565217391304,"POLYGON ((4923774.5198 3424768.466600001, 4938050.032400001 3406243.3007999994, 4963509.223099999 3399123.9649, 4971833.185799999 3382022.0867999997, 4966677.3486 3374481.325200001, 4969568.7508000005 3360491.0853000004, 4953942.8813000005 3355720.1097, 4960169.2238 3335401.556, 4951388.194 3294005.5461999997, 4935890.8847 3285311.678200001, 4915962.3443 3284620.5777000003, 4887969.366699999 3302500.8588999994, 4875605.416099999 3296760.1296999995, 4850330.6055 3309565.0122999996, 4840704.1241 3306894.3093, 4823754.297499999 3318046.9833000004, 4825617.4496 3335008.7698, 4812030.315300001 3345786.0153, 4810830.0634 3368501.6855999995, 4816362.7530000005 3376464.5408999994, 4805014.182600001 3388087.4683, 4810611.8617 3400891.4113, 4813749.123400001 3412597.4539, 4827259.2677 3412799.7206999995, 4832992.2743 3424143.474199999, 4851908.4188 3437817.764799999, 4869214.1008 3430088.387700001, 4894423.510199999 3432392.7365000006, 4899411.0383 3423607.2138, 4923774.5198 3424768.466600001))",4888867.127323918,3362193.944421921,0.6697619506907405,Significant,0.009,3
222,PL62,Warmińsko-mazurskie,Warmińsko-mazurskie,11856.521739130434,"POLYGON ((4988318.1765 3525040.8861999996, 5069607.537900001 3528478.2787999995, 5147704.3763999995 3546424.1741000004, 5133379.432600001 3525194.5746, 5154584.837099999 3497224.1615999993, 5153829.279200001 3482693.2179000005, 5121212.2302 3449086.6767999995, 5103762.7162 3437565.316400001, 5088237.967499999 3436418.407400001, 5084278.8378 3435473.022500001, 5030366.127 3403591.111300001, 5013803.0557 3394924.2564000003, 5003739.284 3386054.3850999996, 4978978.3336 3388229.9859999996, 4971833.185799999 3382022.0867999997, 4963509.223099999 3399123.9649, 4938050.032400001 3406243.3007999994, 4923774.5198 3424768.466600001, 4933808.0998 3449374.8961999994, 4942460.011700001 3452180.522, 4946059.7809 3463992.5286, 4936415.822799999 3466372.9361000005, 4922008.0495 3483837.1378000006, 4926240.132999999 3494308.0824999996, 4922206.6141 3502100.9487999994, 4932099.4397 3503108.2881000005, 4954962.0809 3524883.5679, 4988318.1765 3525040.8861999996))",5030485.168418661,3470083.8759047203,0.773840743345775,Significant,0.017,3
223,PL63,Pomorskie,Pomorskie,16013.04347826087,"POLYGON ((4901276.725 3508415.4630999994, 4926344.5973000005 3512935.2262999993, 4944144.0932 3525202.9132000003, 4944795.673599999 3524700.1280000005, 4921658.7907 3508604.8945000004, 4922206.6141 3502100.9487999994, 4926240.132999999 3494308.0824999996, 4922008.0495 3483837.1378000006, 4936415.822799999 3466372.9361000005, 4946059.7809 3463992.5286, 4942460.011700001 3452180.522, 4933808.0998 3449374.8961999994, 4923774.5198 3424768.466600001, 4899411.0383 3423607.2138, 4894423.510199999 3432392.7365000006, 4869214.1008 3430088.387700001, 4851908.4188 3437817.764799999, 4832992.2743 3424143.474199999, 4827259.2677 3412799.7206999995, 4813749.123400001 3412597.4539, 4810611.8617 3400891.4113, 4783748.893200001 3402819.601, 4775949.1953 3415916.7786999997, 4773596.9070999995 3437660.005999999, 4779151.2842999995 3444086.980900001, 4765919.850400001 3451844.6153999995, 4760172.926200001 3475489.4229000006, 4766186.030200001 3483990.4845000003, 4764624.8048 3498772.1887, 4753691.1339 3515984.9076000005, 4787747.3267 3537315.0754000004, 4813353.057 3545894.5317, 4855128.314099999 3555562.9192999993, 4871927.0243 3530224.727600001, 4878866.957900001 3512984.6656, 4901276.725 3508415.4630999994))",4840623.530384184,3477869.52757397,0.5200091354077198,Significant,0.006,3
224,PL71,Łódzkie,Łódzkie,15356.521739130434,"POLYGON ((4951388.194 3294005.5461999997, 4977930.870100001 3282775.296, 4996398.107100001 3289545.039999999, 5018030.318 3272193.6975, 5025500.5579 3255288.7432000004, 5046571.437100001 3246082.0976, 5051695.507099999 3231598.9726, 5037099.4704 3221210.7576, 5039892.989499999 3217534.0304000005, 5047279.075999999 3204947.8484000005, 5045154.001700001 3188348.0420999993, 5035145.1458 3174031.7014000006, 5020054.683599999 3165293.3573000003, 5023356.678099999 3145975.1181000005, 5011861.2149 3148406.257200001, 5004869.150699999 3129485.9338000007, 4986056.284 3131000.9442999996, 4974469.314099999 3143255.3137, 4967352.926100001 3143773.6854999997, 4962988.679500001 3139301.1681999993, 4944071.7644 3146570.1129, 4927441.4178 3141101.5847999994, 4890580.1066 3149792.3606000002, 4883915.4725 3168339.536800001, 4900459.412599999 3183136.9795999993, 4898598.182 3205074.542300001, 4903249.142899999 3227301.2530000005, 4918185.075099999 3227781.3556999993, 4921268.387599999 3236315.3993999995, 4918452.324100001 3251197.5108000003, 4924698.122400001 3253777.3490999993, 4938310.4144 3274137.9288999997, 4935890.8847 3285311.678200001, 4951388.194 3294005.5461999997))",4970949.469698385,3208088.058257188,0.5057229821879139,Significant,0.013,3
225,PL72,Świętokrzyskie,Świętokrzyskie,12286.95652173913,"POLYGON ((5045154.001700001 3188348.0420999993, 5071278.9725 3171985.168299999, 5083989.482000001 3176344.4197000004, 5120020.447699999 3164376.0146999992, 5132344.8979 3170532.332699999, 5144126.7793000005 3173424.066400001, 5153176.590399999 3144480.5182000007, 5150685.4333999995 3128931.0856, 5130235.5986 3102548.9910000004, 5115170.2829 3087891.115599999, 5089303.5375 3076415.6544000003, 5080508.3136 3065872.6415999997, 5062096.198100001 3061628.7874999996, 5054695.324100001 3070973.3336999994, 5047628.4946 3090179.3122000005, 5042179.4418 3092434.2323000003, 5024412.8838 3091535.7601999994, 5016657.122300001 3097507.9903999995, 5013454.604900001 3110192.8168, 5004494.466600001 3114059.7521, 5008256.7107 3122484.4121000003, 5004869.150699999 3129485.9338000007, 5011861.2149 3148406.257200001, 5023356.678099999 3145975.1181000005, 5020054.683599999 3165293.3573000003, 5035145.1458 3174031.7014000006, 5045154.001700001 3188348.0420999993))",5077538.973378885,3128220.6552415066,0.8288759335438313,Significant,0.006,3
226,PL81,Lubelskie,Lubelskie,11426.08695652174,"POLYGON ((5271129.0626 3219181.101500001, 5306269.181600001 3178366.9136999995, 5299531.895400001 3171095.7732999995, 5310641.809900001 3154761.5648999996, 5311200.143200001 3134477.9882999994, 5290695.900800001 3120858.3910000008, 5280978.566199999 3104580.3881, 5264262.6472 3117809.963199999, 5242226.461300001 3102209.0544000007, 5216330.566500001 3098695.6933999993, 5202878.445699999 3107453.0106000006, 5206113.0591 3117394.916099999, 5202773.5963 3128036.4794999994, 5181641.2926 3130416.7084999997, 5171557.5660999995 3147443.797700001, 5153176.590399999 3144480.5182000007, 5144126.7793000005 3173424.066400001, 5140016.343599999 3220512.806399999, 5121588.648800001 3231369.0087, 5137863.0814 3243043.2086999994, 5136949.841600001 3275988.1493999995, 5173476.861199999 3289348.3978000004, 5182546.7467 3286988.5270000007, 5184959.341 3295952.6908, 5201317.4286 3299810.8154000007, 5211233.6339 3322625.5721000005, 5214670.998199999 3322722.8641999997, 5251801.4943 3302954.3979, 5254211.611199999 3274838.2227999996, 5250779.504899999 3265919.6195, 5260075.682 3243410.1711, 5271129.0626 3219181.101500001))",5217138.056432172,3202544.8185749142,0.9159425829794766,Significant,0.003,3
227,PL82,Podkarpackie,Podkarpackie,11608.695652173914,"POLYGON ((5216330.566500001 3098695.6933999993, 5242226.461300001 3102209.0544000007, 5264262.6472 3117809.963199999, 5280978.566199999 3104580.3881, 5233492.579700001 3019106.4867000002, 5244090.544399999 2982656.2486000005, 5253509.483899999 2965558.9383000005, 5234032.6688 2964367.443499999, 5195836.044399999 2972780.2731999997, 5179519.429300001 2987684.4146999996, 5144084.4395 2988537.182600001, 5135093.7357 3016662.6350999996, 5127204.3091 3024500.6137000006, 5132115.8138999995 3029218.397399999, 5130015.9154 3032463.0824999996, 5118635.1119 3045488.9082999993, 5115170.2829 3087891.115599999, 5130235.5986 3102548.9910000004, 5150685.4333999995 3128931.0856, 5153176.590399999 3144480.5182000007, 5171557.5660999995 3147443.797700001, 5181641.2926 3130416.7084999997, 5202773.5963 3128036.4794999994, 5206113.0591 3117394.916099999, 5202878.445699999 3107453.0106000006, 5216330.566500001 3098695.6933999993))",5190292.781132773,3055018.6138585946,1.0448887999770573,Significant,0.002,3
228,PL84,Podlaskie,Podlaskie,12021.739130434782,"POLYGON ((5212596.743899999 3482699.7271, 5240901.7272 3431952.1481, 5250768.1742 3400147.626, 5254331.912900001 3377194.6339999996, 5228209.022 3354417.6114000008, 5214670.998199999 3322722.8641999997, 5211233.6339 3322625.5721000005, 5173606.4504 3328711.6433000006, 5156874.6832 3349413.6073000003, 5155161.669399999 3368424.9563999996, 5146591.799699999 3367203.2698, 5142513.005799999 3375582.9914999995, 5128091.809599999 3373013.1220999993, 5097458.6043 3406353.8847000003, 5088237.967499999 3436418.407400001, 5103762.7162 3437565.316400001, 5121212.2302 3449086.6767999995, 5153829.279200001 3482693.2179000005, 5154584.837099999 3497224.1615999993, 5133379.432600001 3525194.5746, 5147704.3763999995 3546424.1741000004, 5158264.859999999 3550977.0933999997, 5183759.5777 3540551.7379, 5197596.609200001 3528649.343699999, 5202339.4189 3510354.4520999994, 5212596.743899999 3482699.7271))",5178386.790461151,3426760.871024331,0.7357651300143758,Significant,0.019,3
229,PL91,Warszawski stołeczny,Warszawski stołeczny,35495.65217391304,"POLYGON ((5071981.877599999 3329177.8824000005, 5093801.9311999995 3323870.064099999, 5103753.510500001 3334154.6294, 5112727.3266 3327170.412900001, 5121585.5264 3306428.1950000003, 5131132.021299999 3300657.646400001, 5134587.2181 3286818.6779999994, 5130797.260399999 3274769.184699999, 5111043.5823 3276019.4047, 5093946.8235 3256241.1163, 5091029.424000001 3258588.0281000007, 5048488.6894000005 3259234.7851, 5025941.524900001 3288351.9952000007, 5027434.7677 3304014.5055, 5046881.2149 3334457.3347999994, 5059087.045600001 3327806.265900001, 5071981.877599999 3329177.8824000005))",5077682.561554879,3294918.959902094,-0.7005388504377968,Significant,0.001,4
230,PL92,Mazowiecki regionalny,Mazowiecki regionalny,13917.391304347826,"POLYGON ((5156874.6832 3349413.6073000003, 5173606.4504 3328711.6433000006, 5211233.6339 3322625.5721000005, 5201317.4286 3299810.8154000007, 5184959.341 3295952.6908, 5182546.7467 3286988.5270000007, 5173476.861199999 3289348.3978000004, 5136949.841600001 3275988.1493999995, 5137863.0814 3243043.2086999994, 5121588.648800001 3231369.0087, 5140016.343599999 3220512.806399999, 5144126.7793000005 3173424.066400001, 5132344.8979 3170532.332699999, 5120020.447699999 3164376.0146999992, 5083989.482000001 3176344.4197000004, 5071278.9725 3171985.168299999, 5045154.001700001 3188348.0420999993, 5047279.075999999 3204947.8484000005, 5039892.989499999 3217534.0304000005, 5037099.4704 3221210.7576, 5051695.507099999 3231598.9726, 5046571.437100001 3246082.0976, 5025500.5579 3255288.7432000004, 5018030.318 3272193.6975, 4996398.107100001 3289545.039999999, 4977930.870100001 3282775.296, 4951388.194 3294005.5461999997, 4960169.2238 3335401.556, 4953942.8813000005 3355720.1097, 4969568.7508000005 3360491.0853000004, 4966677.3486 3374481.325200001, 4971833.185799999 3382022.0867999997, 4978978.3336 3388229.9859999996, 5003739.284 3386054.3850999996, 5013803.0557 3394924.2564000003, 5030366.127 3403591.111300001, 5084278.8378 3435473.022500001, 5088237.967499999 3436418.407400001, 5097458.6043 3406353.8847000003, 5128091.809599999 3373013.1220999993, 5142513.005799999 3375582.9914999995, 5146591.799699999 3367203.2698, 5155161.669399999 3368424.9563999996, 5156874.6832 3349413.6073000003), (5027434.7677 3304014.5055, 5025941.524900001 3288351.9952000007, 5048488.6894000005 3259234.7851, 5091029.424000001 3258588.0281000007, 5093946.8235 3256241.1163, 5111043.5823 3276019.4047, 5130797.260399999 3274769.184699999, 5134587.2181 3286818.6779999994, 5131132.021299999 3300657.646400001, 5121585.5264 3306428.1950000003, 5112727.3266 3327170.412900001, 5103753.510500001 3334154.6294, 5093801.9311999995 3323870.064099999, 5071981.877599999 3329177.8824000005, 5059087.045600001 3327806.265900001, 5046881.2149 3334457.3347999994, 5027434.7677 3304014.5055))",5073044.797325504,3307537.34156744,0.5939832281154885,Significant,0.015,3
